Chad ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.89%,2.37%,-1.82%,5.34%,0.40%,3.04%,4.11%,7.43%,2.29%,0.99%,9.44%,9.44%,13.71%,28.97%,7.60%,0.21%,0.20%,-0.20%,,5.75%
Comoro Islands ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.55%,8.16%,2.96%,-5.45%,8.36%,-1.26%,4.34%,0.90%,2.08%,-1.18%,2.35%,2.30%,2.52%,4.07%,4.17%,1.02%,0.50%,1.00%,,1.74%
Congo 'Brazzaville',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.37%,2.57%,-1.01%,-5.67%,3.94%,4.21%,-0.61%,3.64%,-3.05%,7.87%,3.54%,5.26%,0.79%,3.45%,7.51%,6.01%,-1.60%,5.45%,,2.48%
Côte d'Ivoire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,-0.20%,-0.20%,1.98%,6.86%,7.42%,5.54%,4.69%,1.59%,-2.33%,0.10%,-1.51%,-1.72%,1.59%,1.88%,0.69%,1.59%,2.27%,,1.68%
Djibouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.50%,-0.20%,-3.98%,-0.95%,-3.42%,-5.25%,-0.65%,0.00%,2.36%,0.63%,1.88%,2.65%,3.36%,2.69%,3.17%,4.66%,4.95%,5.67%,,1.00%
Egypt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.25%,3.25%,1.59%,3.90%,4.54%,4.87%,5.35%,5.58%,5.92%,5.26%,3.44%,3.15%,3.15%,4.02%,4.40%,6.58%,6.86%,6.95%,,4.20%
Equatorial Guinea ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.58%,10.24%,6.10%,4.95%,13.29%,25.55%,53.81%,19.86%,34.66%,14.92%,34.00%,9.15%,16.82%,27.54%,9.26%,1.29%,19.40%,10.71%,,17.56%
Eritrea and Ethiopia ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.81%,-5.23%,12.58%,1.59%,6.01%,10.08%,4.59%,-1.41%,5.83%,5.26%,7.42%,1.58%,-3.61%,12.31%,11.33%,10.27%,10.44%,10.55%,,5.26%
Gabon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.92%,-3.36%,2.37%,3.64%,4.88%,3.53%,5.54%,3.45%,-18.59%,-1.92%,1.98%,0.00%,2.57%,1.10%,2.96%,1.19%,5.46%,2.27%,,1.28%
Gambia ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.18%,4.31%,5.92%,3.73%,-3.52%,5.96%,4.77%,3.46%,6.23%,5.46%,5.64%,-3.22%,6.48%,6.93%,4.97%,6.30%,6.10%,5.92%,,4.31%
Ghana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.16%,3.83%,4.88%,3.25%,3.92%,4.50%,4.12%,4.59%,4.31%,3.63%,4.11%,4.40%,5.07%,5.45%,5.73%,6.20%,5.55%,7.04%,,4.76%
Guinea ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.37%,3.44%,4.78%,3.92%,4.57%,4.98%,4.88%,4.69%,4.50%,2.07%,3.91%,2.23%,1.19%,2.67%,2.96%,2.46%,1.79%,4.79%,,3.46%
Guinea Bissau ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.97%,1.09%,2.08%,3.15%,4.31%,4.42%,5.42%,-33.07%,7.76%,9.02%,0.11%,-5.30%,-0.61%,2.17%,3.40%,0.69%,2.60%,3.29%,,0.86%
Kenya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.39%,-0.80%,0.40%,2.67%,4.30%,4.12%,2.08%,1.59%,1.29%,-0.10%,1.09%,1.09%,2.76%,4.49%,5.73%,6.20%,6.86%,1.69%,,2.60%
Lesotho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.02%,4.50%,3.63%,-0.39%,11.86%,9.08%,4.66%,-3.02%,2.34%,3.46%,3.23%,4.40%,2.68%,4.10%,0.71%,7.78%,4.96%,3.45%,,3.97%
Liberia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.59%,1.74%,2.26%,2.17%,2.68%,1.95%,0.55%,0.97%,1.65%,1.66%,1.67%,5.00%,-37.52%,2.57%,5.19%,7.51%,8.96%,6.85%,,0.97%
Libya ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.19%,-4.29%,-4.71%,-1.31%,-0.30%,3.24%,5.08%,-3.67%,1.09%,3.35%,5.73%,1.39%,5.74%,4.87%,9.80%,6.49%,7.23%,3.35%,,2.05%
Madagascar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.51%,1.19%,2.08%,0.00%,1.69%,2.07%,3.64%,3.82%,4.60%,4.69%,5.82%,-13.58%,9.35%,5.16%,4.50%,4.88%,6.02%,6.85%,,2.57%
Malawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.34%,-7.58%,9.25%,-10.87%,15.44%,7.05%,3.73%,3.23%,3.92%,3.64%,-4.19%,2.08%,3.82%,4.88%,3.24%,6.49%,8.25%,9.25%,,3.89%
Mali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.90%,8.07%,-2.43%,2.58%,6.75%,4.21%,6.49%,4.78%,6.49%,3.64%,11.43%,4.21%,6.95%,2.37%,5.92%,5.16%,4.21%,4.97%,,4.72%
Mauritania ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.57%,1.69%,5.35%,4.50%,4.49%,5.36%,3.14%,3.65%,3.99%,4.91%,4.29%,4.01%,5.45%,5.07%,5.26%,10.78%,1.01%,2.16%,,4.32%
Mauritius ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.20%,4.69%,6.49%,4.31%,3.43%,5.07%,5.83%,5.83%,5.16%,2.57%,6.86%,3.34%,6.69%,4.59%,3.35%,3.44%,4.11%,6.39%,,4.91%
Morocco ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.67%,-4.08%,-1.01%,9.89%,-6.83%,11.51%,-2.36%,7.55%,-0.10%,1.00%,6.11%,3.15%,5.92%,5.88%,2.96%,7.51%,2.29%,5.82%,,3.44%
Mozambique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.78%,-8.45%,8.34%,7.24%,4.21%,6.86%,10.53%,11.86%,7.23%,1.59%,12.22%,7.14%,7.60%,7.23%,8.07%,8.34%,6.77%,6.58%,,6.56%
Namibia ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.54%,9.08%,-2.02%,6.57%,4.11%,2.96%,4.11%,3.35%,3.54%,3.34%,2.17%,2.48%,3.44%,6.39%,2.47%,6.86%,5.36%,2.86%,,4.03%
Niger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.47%,-6.72%,1.39%,3.92%,2.57%,3.34%,2.75%,9.90%,-0.60%,-1.42%,6.86%,2.97%,4.40%,-0.80%,8.06%,5.64%,3.26%,9.07%,,3.17%
Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.83%,2.57%,2.18%,-0.62%,2.59%,6.20%,2.86%,1.78%,1.00%,4.21%,3.05%,1.49%,10.17%,5.83%,5.26%,6.02%,6.77%,5.83%,,4.05%
Rwanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.40%,6.39%,-8.66%,-69.70%,30.14%,11.96%,12.93%,8.52%,7.33%,5.83%,6.49%,8.98%,0.90%,3.91%,6.95%,7.04%,7.60%,10.62%,,2.94%
São Tomé and Principe ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.60%,1.19%,2.34%,1.72%,1.69%,1.11%,2.19%,2.67%,3.11%,4.00%,4.79%,6.34%,5.96%,5.62%,6.43%,5.70%,5.72%,,3.40%
Senegal ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.40%,2.18%,-2.22%,2.86%,5.07%,4.97%,4.88%,5.55%,4.97%,5.63%,4.59%,1.10%,6.41%,5.64%,5.45%,2.37%,4.59%,2.47%,,3.67%
Seychelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.66%,6.67%,6.30%,-2.35%,0.48%,9.53%,11.44%,5.63%,-2.96%,-5.41%,-2.21%,1.21%,-5.99%,-3.02%,5.55%,2.26%,4.56%,2.49%,,2.05%
Sierra Leone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.34%,-10.09%,0.10%,3.44%,-10.54%,-28.50%,-19.36%,-0.82%,-8.43%,3.72%,16.65%,24.29%,7.15%,7.02%,6.86%,4.98%,6.19%,5.35%,,-0.02%
Somalia ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.58%,-16.13%,0.00%,2.94%,2.87%,3.04%,-0.07%,0.00%,1.75%,1.76%,1.76%,4.98%,4.98%,5.45%,5.45%,5.49%,6.22%,5.79%,,1.43%
South Africa ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.01%,-2.12%,1.19%,3.15%,3.05%,4.21%,2.60%,0.77%,2.08%,3.34%,2.66%,3.54%,3.05%,1.64%,4.73%,5.16%,4.97%,3.05%,,2.56%
Sudan ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.77%,5.07%,2.76%,1.98%,2.96%,4.78%,9.53%,5.83%,7.42%,9.26%,5.92%,5.83%,6.86%,4.98%,6.11%,10.71%,9.71%,6.58%,,6.28%
Swaziland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.47%,1.29%,3.25%,3.35%,3.70%,3.84%,3.73%,3.13%,3.46%,2.18%,1.70%,2.76%,2.36%,2.09%,2.17%,2.87%,3.43%,2.36%,,2.79%
Tanzania ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.08%,0.60%,1.19%,1.58%,3.54%,4.40%,-0.97%,3.64%,3.44%,4.98%,6.02%,6.95%,5.54%,6.49%,7.09%,6.49%,5.05%,8.95%,,4.28%
Togo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.70%,-4.08%,-17.91%,16.10%,6.67%,9.28%,-5.06%,-2.11%,2.85%,-1.92%,0.62%,4.40%,5.06%,2.29%,1.18%,3.85%,1.87%,1.11%,,1.31%
Tunisia ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.83%,7.51%,2.18%,3.15%,2.37%,6.86%,5.26%,4.69%,5.92%,4.59%,4.78%,1.69%,5.45%,5.83%,4.02%,5.16%,6.11%,4.50%,,4.66%
Uganda ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00%,3.05%,8.07%,6.20%,11.25%,8.25%,4.98%,4.59%,7.33%,4.87%,4.78%,6.58%,4.31%,4.82%,6.06%,10.26%,8.06%,8.62%,,6.28%
Zaire (Congo Kinshasa),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.77%,-11.09%,-14.50%,-3.98%,0.70%,-1.00%,-5.76%,-1.62%,-4.40%,-6.40%,-2.12%,3.44%,5.64%,6.39%,7.60%,5.45%,6.11%,6.02%,,-1.02%
Zambia ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,-1.71%,6.58%,-14.26%,-2.54%,6.31%,3.33%,-1.91%,2.17%,3.54%,4.78%,3.23%,4.99%,5.24%,5.16%,6.02%,6.11%,5.64%,,2.37%
Zimbabwe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.35%,-9.43%,1.29%,5.64%,0.20%,9.89%,2.66%,2.86%,-0.70%,-5.24%,-2.74%,-6.19%,-10.98%,-3.87%,-4.08%,-6.51%,-7.14%,-15.29%,,-2.46%
Total 3 Small African countries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.51%,0.99%,2.20%,3.09%,3.90%,6.96%,4.12%,4.73%,4.14%,4.16%,4.84%,3.48%,3.36%,5.07%,5.39%,4.85%,6.16%,5.80%,,4.15%
Total Africa ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75%,0.10%,0.92%,2.15%,3.00%,5.54%,3.38%,3.69%,3.27%,3.50%,4.01%,3.13%,4.67%,4.89%,5.15%,5.93%,5.84%,5.45%,,3.63%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.32%,2.10%,2.17%,3.44%,4.10%,3.33%,3.84%,1.68%,3.47%,4.72%,2.82%,3.34%,4.48%,5.11%,4.62%,5.11%,4.28%,3.11%,,3.50%
